Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target,,,,
Id_1t6ccd6ncr,2/28/2022,2,studying,,Rural,KwaZulu-Natal,1,0,0,5,,,,,,0,1,1998,11,,,,,
Id_jt1c6nd68s,8/19/2021,1,wage employed,0,Urban,Gauteng,1,,,2,,30 - 39 %,50 - 59 %,,,1,1,1998,2,,,,,
Id_gs59aafdd0,8/23/2021,1,studying,,Rural,Western Cape,0,,,3,,,,,,0,1,2001,8,,,,,
Id_md4a9zhqt7,8/3/2022,3,unemployed,158,Urban,KwaZulu-Natal,1,0,0,4,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,3,,,,,
Id_ymdnn2ircf,3/15/2022,2,unemployed,396,Rural,Free State,1,0,0,3,,40 - 49 %,50 - 59 %,,,1,1,2000,1,,,,,
Id_z6w0itjfst,2/2/2023,4,unemployed,2038,Urban,North West,1,,,4,,,,,,1,1,1994,9,,,,,
Id_81lgpeebjb,3/23/2023,4,unemployed,95,Urban,KwaZulu-Natal,0,0,0,,,,,,,1,1,2000,1,,,,,
Id_os70bn976o,2/20/2023,4,unemployed,36,Urban,North West,,,,,,,,,,0,1,2003,12,,,,,
Id_z2j70cgp9i,2/8/2023,4,unemployed,426,Urban,Gauteng,1,,,5,,30 - 39 %,,40 - 49 %,,1,1,2000,1,,,,,
Id_owfiulno6l,3/2/2023,4,wage employed,59,Urban,Gauteng,1,0,1,4,,50 - 59 %,,40 - 49 %,,1,1,2000,1,,,,,
Id_muq49pklu6,7/29/2022,3,studying,,Rural,Limpopo,1,0,1,2,50 - 59 %,,50 - 59 %,,50 - 59 %,0,1,1998,9,,,,,
Id_thzjt8s2zt,2/9/2023,4,unemployed,669,Urban,Western Cape,,,,,,,,,,0,1,1997,6,,,,,
Id_fkh5agb6ka,3/14/2023,4,unemployed,1160,Rural,North West,,,,,,,,,,1,1,1999,11,,,,,
Id_nmc9gn4h7q,3/15/2023,4,studying,,Urban,Limpopo,0,0,0,2,,,,,,1,1,1999,8,,,,,
Id_bsjgmxtrq3,3/16/2022,2,studying,,Rural,Limpopo,1,0,0,,,50 - 59 %,,40 - 49 %,,0,1,2000,1,,,,,
Id_xlvrifhos1,3/2/2022,2,unemployed,655,Suburb,Western Cape,1,,,,,30 - 39 %,60 - 69 %,,,1,1,2000,1,,,,,
Id_oylf8z8lql,7/28/2022,3,other,,Urban,Gauteng,1,0,0,2,40 - 49 %,,60 - 69 %,,,1,1,2004,2,,,,,
Id_iudasw2mjh,3/15/2023,4,unemployed,,Rural,KwaZulu-Natal,1,0,0,0,0 - 29 %,,60 - 69 %,,,1,1,1990,5,,,,,
Id_fnb751rdy9,8/12/2022,3,studying,,Rural,KwaZulu-Natal,1,,,3,,,,,,0,1,1994,3,,,,,
Id_4zt9bbgx7g,2/9/2023,4,studying,,Urban,Mpumalanga,1,,,,,40 - 49 %,50 - 59 %,,,1,1,2000,1,,,,,
Id_qxv0ur9qtg,8/3/2022,3,wage employed,,Urban,Western Cape,,,,,,,,,,0,1,2003,8,,,,,
Id_4dfr3ctpct,2/28/2023,4,unemployed,767,Urban,Gauteng,,,,,,,,,,0,1,1998,12,,,,,
Id_t5ecvsj3rb,8/3/2022,3,unemployed,217,Urban,Western Cape,1,0,0,,,40 - 49 %,,40 - 49 %,,1,1,2000,8,,,,,
Id_ui0m1ik16e,2/6/2023,4,wage employed,1185,Urban,Limpopo,1,0,0,,,40 - 49 %,40 - 49 %,,,0,1,1992,12,,,,,
Id_jvjvnagb6x,8/23/2021,1,wage employed,0,Urban,Gauteng,1,0,0,5,,60 - 69 %,50 - 59 %,,,0,1,1994,5,,,,,
Id_yzjwovxe24,2/6/2023,4,unemployed,798,Urban,Gauteng,,,,,,,,,,1,1,2000,1,,,,,
Id_ag7so049kj,2/27/2023,4,unemployed,36,Suburb,Limpopo,,,,,,,,,,0,1,2002,7,,,,,
Id_6nhyxovsr1,3/15/2022,2,studying,,Urban,Gauteng,1,,,1,,30 - 39 %,40 - 49 %,,,1,1,2000,1,,,,,
Id_hwmqdnfvzv,2/24/2022,2,studying,,Rural,North West,1,0,0,3,,70 - 79 %,60 - 69 %,,,1,1,1999,12,,,,,
Id_oigd98di7f,2/17/2023,4,wage employed,90,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1993,9,,,,,
Id_i26qivwxar,2/13/2023,4,studying,,Urban,Gauteng,1,0,0,3,,40 - 49 %,60 - 69 %,,,0,1,2003,8,,,,,
Id_ccvuq6mpa7,2/15/2023,4,unemployed,579,Suburb,Limpopo,,,,,,,,,,0,1,2000,1,,,,,
Id_9arq273apz,2/25/2022,2,unemployed,1156,Rural,Eastern Cape,0,,,3,,,,,,1,1,1998,5,,,,,
Id_mk6p1hvz7b,3/23/2023,4,unemployed,795,Urban,KwaZulu-Natal,1,0,0,,,40 - 49 %,,40 - 49 %,,1,1,2003,1,,,,,
Id_8w7k1hud05,3/1/2023,4,unemployed,64,Rural,Limpopo,,,,,,,,,,0,1,2003,4,,,,,
Id_ffw3756mbt,3/2/2022,2,unemployed,431,Urban,Gauteng,1,0,0,3,,40 - 49 %,40 - 49 %,,,0,1,2000,9,,,,,
Id_c0hy4744wu,3/8/2022,2,wage employed,473,Urban,Western Cape,0,0,0,3,,,,,,1,1,1994,4,,,,,
Id_ebmqkqkdzd,2/27/2023,4,unemployed,2168,Rural,Eastern Cape,,,,,,,,,,0,1,1994,5,,,,,
Id_ldqxasu339,2/21/2023,4,studying,,Urban,Eastern Cape,,,,,,,,,,0,1,1996,8,,,,,
Id_2iz7bo9965,8/5/2022,3,unemployed,614,Urban,Western Cape,0,,,3,,,,,,1,1,1991,9,,,,,
Id_0ifg401y1o,3/8/2022,2,unemployed,169,Rural,KwaZulu-Natal,1,,,2,,,,,,1,1,1994,9,,,,,
Id_7lprznb4yc,2/7/2023,4,unemployed,250,Urban,Western Cape,1,,,,,40 - 49 %,,50 - 59 %,,0,1,2000,1,,,,,
Id_mqw8hwmcdc,2/1/2023,4,unemployed,432,Urban,Gauteng,0,0,0,,,,,,,0,1,2001,4,,,,,
Id_1g0kjqzmui,2/2/2023,4,unemployed,152,Urban,Gauteng,,,,,,,,,,0,1,1994,12,,,,,
Id_xcmc3idtyu,9/3/2022,3,unemployed,859,Urban,Gauteng,1,,,3,,0 - 29 %,50 - 59 %,,,1,1,1998,10,,,,,
Id_je71cguamw,2/21/2023,4,unemployed,36,Urban,Eastern Cape,1,0,0,3,,40 - 49 %,50 - 59 %,,,0,1,1996,2,,,,,
Id_2npfmhrtap,3/13/2023,4,unemployed,28,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1995,12,,,,,
Id_xyoaatchue,2/24/2022,2,employment programme,245,Urban,Limpopo,,,,,,,,,,1,1,2000,11,,,,,
Id_tn7jeqct3s,3/15/2023,4,unemployed,33,Suburb,Gauteng,1,0,0,4,,50 - 59 %,50 - 59 %,,,1,1,1999,11,,,,,
Id_js2ayy2hzo,3/6/2023,4,unemployed,1040,Urban,Gauteng,1,0,0,,40 - 49 %,,60 - 69 %,,50 - 59 %,1,1,1991,3,,,,,
Id_efvg8a0772,2/17/2023,4,unemployed,432,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1998,10,,,,,
Id_8194qgfmez,8/8/2022,3,other,,Rural,Limpopo,1,0,0,1,,40 - 49 %,50 - 59 %,,40 - 49 %,0,1,1992,10,,,,,
Id_jhl3hwdzu0,3/15/2022,2,unemployed,78,Urban,Gauteng,1,0,0,3,0 - 29 %,,50 - 59 %,,,1,1,2000,1,,,,,
Id_t836h4bde6,3/20/2023,4,wage employed,1522,Rural,KwaZulu-Natal,1,0,0,2,0 - 29 %,,50 - 59 %,,,1,1,1997,7,,,,,
Id_kz0krs19pb,8/8/2022,3,other,,Urban,KwaZulu-Natal,1,1,0,5,,60 - 69 %,,60 - 69 %,,1,1,1998,5,,,,,
Id_j3zdpnicp8,2/27/2023,4,studying,,Suburb,Gauteng,,,,,,,,,,0,1,2002,5,,,,,
Id_a3ofu1bw68,7/28/2022,3,studying,,Urban,Gauteng,1,1,0,2,60 - 69 %,,70 - 79 %,,60 - 69 %,0,1,1999,1,,,,,
Id_4aq31fhaoh,3/13/2023,4,unemployed,795,Urban,KwaZulu-Natal,0,,,,,,,,,1,1,1998,7,,,,,
Id_tjsyb825w4,2/15/2023,4,self employed,250,Suburb,Mpumalanga,,,,,,,,,,0,1,1994,12,,,,,
Id_xp44u5vp14,8/18/2021,1,unemployed,3348,Urban,Gauteng,1,,,3,,,,,,0,1,1998,12,,,,,
Id_1hnvj1ghyi,2/9/2023,4,wage employed,184,Suburb,Gauteng,1,0,0,,0 - 29 %,,50 - 59 %,,0 - 29 %,0,1,1997,5,,,,,
Id_zv05tanaco,2/20/2023,4,studying,,Rural,KwaZulu-Natal,,,,,,,,,,0,1,2002,6,,,,,
Id_hhjctb3xtz,3/9/2023,4,wage employed,31,Urban,KwaZulu-Natal,1,0,0,1,,60 - 69 %,50 - 59 %,,,1,1,1992,6,,,,,
Id_afq5i0nhn8,3/14/2023,4,wage employed,5,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,1988,11,,,,,
Id_bvmu40uep2,8/2/2022,3,wage employed,,Urban,Eastern Cape,,,,,,,,,,0,1,1994,10,,,,,
Id_fkzi4qiyxc,2/6/2023,4,unemployed,401,Urban,Gauteng,1,0,0,4,,50 - 59 %,50 - 59 %,,,1,1,2002,9,,,,,
Id_lbie4s82l5,2/16/2023,4,studying,,Rural,Limpopo,,,,,,,,,,1,1,2004,2,,,,,
Id_mrro9nbc03,2/13/2023,4,wage employed,273,Urban,Western Cape,1,0,0,2,,30 - 39 %,40 - 49 %,,,1,1,2000,1,,,,,
Id_nmk5kyq7wl,2/21/2023,4,wage employed,61,Rural,KwaZulu-Natal,1,0,0,2,,50 - 59 %,70 - 79 %,,,0,1,1997,12,,,,,
Id_i9tmva0z2l,8/5/2022,3,unemployed,948,Urban,Gauteng,1,,,2,,30 - 39 %,50 - 59 %,,,1,1,1999,5,,,,,
Id_orpv55ykf8,8/19/2021,1,studying,,Rural,Limpopo,1,1,0,2,0 - 29 %,,60 - 69 %,,,1,1,1994,9,,,,,
Id_hn9ospgxvy,2/22/2023,4,wage employed,121,Urban,Free State,1,0,0,2,0 - 29 %,,50 - 59 %,,,1,1,2001,7,,,,,
Id_x141bd2yqa,3/7/2022,2,studying,,Rural,KwaZulu-Natal,1,0,0,2,0 - 29 %,,60 - 69 %,,,1,1,2000,1,,,,,
Id_3gywujyoz6,3/2/2022,2,studying,,Rural,Eastern Cape,0,0,0,2,,,,,,0,1,1996,4,,,,,
Id_rhha0orwv4,8/3/2022,3,wage employed,,Urban,KwaZulu-Natal,1,1,0,3,,60 - 69 %,,70 - 79 %,,1,1,1998,7,,,,,
Id_1y4f16a0wj,3/1/2022,2,wage employed,644,Suburb,Gauteng,1,0,0,2,,60 - 69 %,40 - 49 %,,40 - 49 %,0,1,1989,6,,,,,
Id_91ya3bxlq7,8/18/2021,1,self employed,40,Urban,Limpopo,1,,,3,,,,,,0,1,1999,7,,,,,
Id_ujte9yy8jh,2/7/2023,4,unemployed,220,Suburb,Gauteng,1,0,0,3,,30 - 39 %,40 - 49 %,,,1,1,1999,11,,,,,
Id_klbm2fy33e,3/2/2022,2,wage employed,676,Urban,Gauteng,,,,,,,,,,0,1,1993,3,,,,,
Id_kw09alnhcm,8/4/2022,3,wage employed,,Urban,Gauteng,1,0,0,3,,30 - 39 %,40 - 49 %,,,0,1,2001,11,,,,,
Id_w69cqpzjre,3/23/2023,4,unemployed,64,Urban,Gauteng,1,0,0,1,0 - 29 %,,50 - 59 %,,0 - 29 %,1,1,2001,3,,,,,
Id_rn62pa64jj,3/22/2023,4,unemployed,2986,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1989,9,,,,,
Id_tv3lwksb9u,8/1/2022,3,other,,Urban,Mpumalanga,,,,,,,,,,0,1,1991,8,,,,,
Id_jdd7advr1f,3/2/2022,2,studying,,Urban,Gauteng,0,,,5,,,,,,1,1,2000,1,,,,,
Id_q12nit655n,2/25/2022,2,unemployed,798,Urban,Western Cape,,,,,,,,,,1,1,1994,10,,,,,
Id_ucisamngtc,2/15/2023,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,2003,3,,,,,
Id_1505rly94t,2/28/2022,2,studying,,Urban,KwaZulu-Natal,1,0,1,,50 - 59 %,,60 - 69 %,,,0,1,1993,12,,,,,
Id_p2ticfi5a3,2/24/2022,2,unemployed,365,Urban,Gauteng,1,0,0,3,,50 - 59 %,60 - 69 %,,,1,1,2000,6,,,,,
Id_971cpcmgeb,3/7/2023,4,studying,,Urban,Eastern Cape,1,0,0,,,50 - 59 %,50 - 59 %,,,0,1,2000,1,,,,,
Id_74t7i54h9m,3/2/2022,2,studying,,Urban,Eastern Cape,,,,,,,,,,0,1,1991,9,,,,,
Id_qm923l3qe6,3/1/2022,2,unemployed,95,Suburb,Western Cape,1,0,0,,,40 - 49 %,40 - 49 %,,,0,1,1995,9,,,,,
Id_16m4z0fgq8,2/7/2023,4,wage employed,212,Urban,Western Cape,1,0,0,4,40 - 49 %,,50 - 59 %,,,1,1,1987,1,,,,,
Id_6yarhlagfn,2/22/2023,4,other,,Urban,Mpumalanga,1,0,0,2,30 - 39 %,,60 - 69 %,,,0,1,2003,10,,,,,
Id_8h4p8dbgyi,2/9/2023,4,unemployed,456,Rural,KwaZulu-Natal,1,1,0,2,70 - 79 %,,60 - 69 %,,70 - 79 %,0,1,1997,7,,,,,
Id_uk94lpv29x,3/15/2023,4,unemployed,429,Suburb,Gauteng,,,,,,,,,,1,1,2000,6,,,,,
Id_vz7999biz2,3/23/2023,4,wage employed,518,Urban,Mpumalanga,1,0,0,1,,40 - 49 %,40 - 49 %,,,1,1,1992,3,,,,,
Id_yvn5zf90x4,2/15/2023,4,unemployed,1461,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1998,8,,,,,
Id_xicvyk1uas,3/14/2023,4,unemployed,64,Urban,KwaZulu-Natal,0,0,0,3,,,,,,1,1,2002,7,,,,,
Id_4qbp4ysj8x,2/15/2023,4,unemployed,401,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1991,3,,,,,
Id_2r1cltyfeo,7/29/2022,3,self employed,370,Urban,Gauteng,,,,,,,,,,1,1,1976,4,,,,,
Id_k01w1mdnt7,8/4/2022,3,wage employed,,Suburb,Gauteng,1,,,1,,50 - 59 %,50 - 59 %,,,1,1,1998,4,,,,,
Id_auesh05ei0,8/5/2022,3,other,,Urban,Western Cape,,,,,,,,,,1,1,1997,4,,,,,
Id_wl1isf64b7,2/15/2023,4,unemployed,1862,Urban,Limpopo,1,,,2,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,,,,,
Id_4lqrgdf91s,3/1/2023,4,unemployed,33,Urban,Free State,,,,,,,,,,1,1,2000,1,,,,,
Id_3wjzcvmc9y,7/28/2022,3,studying,,Urban,Gauteng,1,0,0,1,50 - 59 %,,60 - 69 %,,50 - 59 %,0,1,2004,2,,,,,
Id_tmt2gy3g3a,2/21/2022,2,unemployed,53,Urban,Gauteng,1,,,1,,40 - 49 %,60 - 69 %,,0 - 29 %,1,1,1997,1,,,,,
Id_d9srrchlik,9/3/2022,3,studying,,Urban,Western Cape,1,,,3,,,,,,1,1,2003,6,,,,,
Id_dw48nc88fe,8/19/2021,1,unemployed,,Rural,Limpopo,0,,,2,,,,,,1,1,1988,10,,,,,
Id_4ibtm42nul,3/2/2023,4,unemployed,309,Rural,Limpopo,1,0,0,1,,40 - 49 %,70 - 79 %,,,1,1,2000,1,,,,,
Id_gjezrnk3bf,2/20/2023,4,unemployed,767,Urban,Mpumalanga,1,,,4,40 - 49 %,,,50 - 59 %,30 - 39 %,1,1,2000,1,,,,,
Id_wk1h55trk7,3/20/2023,4,unemployed,429,Rural,KwaZulu-Natal,1,0,0,2,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,3,,,,,
Id_kte05ykcd1,8/1/2022,3,unemployed,1070,Rural,Limpopo,0,0,0,,,,,,,0,1,1991,7,,,,,
Id_c99mz7evmy,8/11/2021,1,wage employed,0,Urban,Gauteng,0,,,2,,,,,,1,1,1999,1,,,,,
Id_nb6csy9eki,3/11/2022,2,wage employed,72,Urban,KwaZulu-Natal,0,,,,,,,,,0,1,1999,5,,,,,
Id_0rvjxas6jf,3/15/2022,2,unemployed,215,Urban,Gauteng,1,0,0,2,50 - 59 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,,,,,
Id_5jxjqfj26a,2/9/2023,4,studying,,Rural,North West,,,,,,,,,,0,1,2000,6,,,,,
Id_crtloo1w35,8/4/2022,3,unemployed,1162,Urban,Gauteng,,,,,,,,,,1,1,1988,3,,,,,
Id_cbd0h8ifsy,8/4/2022,3,studying,,Urban,Gauteng,1,0,0,,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,1996,9,,,,,
Id_p0l9dmk4dp,3/23/2023,4,unemployed,64,Urban,KwaZulu-Natal,1,0,0,2,,30 - 39 %,60 - 69 %,,,1,1,2003,7,,,,,
Id_84ygo6lec6,3/24/2023,4,studying,,Urban,Gauteng,1,0,0,3,40 - 49 %,,70 - 79 %,,40 - 49 %,1,1,1991,6,,,,,
Id_wos2e4tv1a,2/22/2023,4,unemployed,36,Suburb,Mpumalanga,1,0,0,2,,40 - 49 %,50 - 59 %,,,0,1,2000,6,,,,,
Id_rl83cw9w8a,3/6/2023,4,studying,,Urban,North West,1,1,0,1,,70 - 79 %,80 - 100 %,,,1,1,1999,1,,,,,
Id_i56lzsll94,2/25/2022,2,unemployed,447,Urban,Gauteng,,,,,,,,,,1,1,2002,8,,,,,
Id_cmtt8abun9,8/18/2021,1,wage employed,0,Urban,Gauteng,0,0,0,3,,,,,,0,1,1996,5,,,,,
Id_0x08vgtub1,3/14/2022,2,unemployed,198,Urban,Gauteng,1,0,0,1,,50 - 59 %,50 - 59 %,,,1,1,2000,1,,,,,
Id_fvkv8zme4x,8/8/2022,3,other,,Urban,Gauteng,1,1,,4,,60 - 69 %,,50 - 59 %,,0,1,1998,9,,,,,
Id_7i4yte00nj,8/5/2022,3,unemployed,979,Urban,North West,1,0,0,3,0 - 29 %,,50 - 59 %,,,1,1,2000,7,,,,,
Id_t47p0i4x6c,3/14/2023,4,unemployed,151,Urban,Gauteng,1,0,0,4,0 - 29 %,,,50 - 59 %,,1,1,1994,2,,,,,
Id_mcol5zvtze,2/21/2022,2,studying,,Urban,Limpopo,1,,,2,,30 - 39 %,50 - 59 %,,,1,1,1996,2,,,,,
Id_173j22jmkk,8/2/2022,3,self employed,,Urban,Eastern Cape,,,,,,,,,,1,1,1997,1,,,,,
Id_5kkth75etx,3/20/2023,4,studying,,Urban,Mpumalanga,1,0,0,5,0 - 29 %,,,50 - 59 %,30 - 39 %,1,1,1999,10,,,,,
Id_kjpsm587ss,3/9/2023,4,unemployed,64,Urban,Gauteng,,,,,,,,,,1,1,2003,1,,,,,
Id_vpfhmrlem6,8/8/2022,3,other,,Rural,KwaZulu-Natal,1,,,3,,,,,,1,1,1998,11,,,,,
Id_tw1osu2x94,2/23/2022,2,studying,,Urban,Gauteng,1,1,0,3,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,1997,4,,,,,
Id_6ch9th6hq0,2/17/2023,4,unemployed,36,Urban,Gauteng,1,0,0,1,80 - 100 %,,70 - 79 %,,80 - 100 %,0,1,2001,2,,,,,
Id_sq0verlasw,2/9/2023,4,unemployed,67,Suburb,Limpopo,1,0,0,,,30 - 39 %,40 - 49 %,,,1,1,1995,5,,,,,
Id_g5m0xg322a,2/6/2023,4,self employed,828,Urban,Gauteng,,,,,,,,,,0,1,1999,5,,,,,
Id_zz2875e1fm,2/22/2022,2,unemployed,694,Urban,Gauteng,1,0,0,5,40 - 49 %,,50 - 59 %,,,1,1,1999,5,,,,,
Id_vnnfiy2aht,3/22/2023,4,unemployed,1525,Rural,Limpopo,0,0,0,2,,,,,,1,1,1998,2,,,,,
Id_qfyeqy9vzm,2/7/2023,4,studying,,Urban,Eastern Cape,1,0,0,1,30 - 39 %,,40 - 49 %,,0 - 29 %,0,1,2000,12,,,,,
Id_rr918lj12j,2/28/2022,2,studying,,Urban,Gauteng,1,,,3,30 - 39 %,,40 - 49 %,,30 - 39 %,0,1,1993,2,,,,,
Id_ia7z68dty0,2/2/2023,4,self employed,,Urban,Gauteng,,,,,,,,,,0,1,2000,1,,,,,
Id_jxppk4jjg7,3/3/2023,4,unemployed,304,Urban,KwaZulu-Natal,1,0,0,3,,30 - 39 %,40 - 49 %,,,0,1,2000,3,,,,,
Id_jhfstt7ll5,2/9/2023,4,unemployed,67,Urban,Mpumalanga,1,0,0,4,0 - 29 %,,50 - 59 %,,50 - 59 %,0,1,2000,4,,,,,
Id_atlb431zq7,2/20/2023,4,unemployed,36,Urban,Free State,1,0,0,,,50 - 59 %,40 - 49 %,,,0,1,1999,4,,,,,
Id_thcor98e6o,3/16/2023,4,unemployed,1160,Rural,Limpopo,,,,,,,,,,1,1,2000,8,,,,,
Id_5xqki5wqtc,2/22/2022,2,unemployed,736,Urban,Eastern Cape,0,,,1,,,,,,0,1,1990,12,,,,,
Id_akn4wszxzd,8/23/2021,1,wage employed,0,Urban,Eastern Cape,,,,,,,,,,1,1,1994,10,,,,,
Id_9crrww2qdk,3/22/2023,4,studying,,Rural,Mpumalanga,1,0,0,3,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,2001,5,,,,,
Id_67ts0qbgi0,3/3/2022,2,studying,,Urban,KwaZulu-Natal,1,1,,,0 - 29 %,,50 - 59 %,,0 - 29 %,1,1,2000,1,,,,,
Id_e7eoxhj2i6,2/14/2023,4,unemployed,342,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2001,9,,,,,
Id_hs81rfrq1n,3/8/2022,2,unemployed,2256,Urban,Gauteng,0,,,,,,,,,1,1,1992,4,,,,,
Id_usdpbgwq6n,3/20/2023,4,unemployed,334,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1991,10,,,,,
Id_gegsapzh2h,2/14/2023,4,studying,,Urban,Mpumalanga,1,0,0,5,40 - 49 %,,50 - 59 %,,50 - 59 %,0,1,2000,1,,,,,
Id_3gzmgvulyu,8/4/2022,3,unemployed,36,Urban,Gauteng,,,,,,,,,,0,1,1989,6,,,,,
Id_rl9z8psy0t,8/19/2021,1,studying,,Urban,KwaZulu-Natal,1,0,0,1,,60 - 69 %,50 - 59 %,,,1,1,1994,1,,,,,
Id_dnefobcffn,8/10/2022,3,unemployed,2440,Suburb,KwaZulu-Natal,1,0,0,3,0 - 29 %,,50 - 59 %,,30 - 39 %,0,1,1992,6,,,,,
Id_hnu2xw0s6s,2/8/2023,4,unemployed,401,Rural,Limpopo,,,,,,,,,,0,1,1996,10,,,,,
Id_suue0uw4qn,3/8/2023,4,unemployed,95,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1997,6,,,,,
Id_s0mj2lyn1l,8/17/2021,1,wage employed,0,Urban,Gauteng,0,,,4,,,,,,0,1,1996,11,,,,,
Id_7y6wy18cee,3/14/2023,4,wage employed,90,Suburb,KwaZulu-Natal,1,0,0,2,0 - 29 %,,40 - 49 %,,30 - 39 %,1,1,1996,2,,,,,
Id_ferjyn7mge,2/7/2023,4,studying,,Suburb,Limpopo,1,0,0,3,30 - 39 %,,50 - 59 %,,40 - 49 %,1,1,1999,3,,,,,
Id_8bkla4u9iz,3/1/2022,2,unemployed,816,Urban,Eastern Cape,,,,,,,,,,0,1,1997,6,,,,,
Id_k5flsgpru1,2/8/2023,4,unemployed,1377,Rural,Limpopo,,,,,,,,,,0,1,1990,10,,,,,
Id_7gk6z27f32,7/28/2022,3,other,,Urban,Mpumalanga,1,0,0,1,,50 - 59 %,40 - 49 %,,,0,1,1991,6,,,,,
Id_gy18i9cipz,8/19/2021,1,studying,,Urban,Eastern Cape,1,,,5,70 - 79 %,,,60 - 69 %,50 - 59 %,0,1,1998,11,,,,,
Id_l4ubh2qra3,2/10/2023,4,self employed,,Urban,KwaZulu-Natal,1,0,0,2,0 - 29 %,,50 - 59 %,,,1,1,2000,1,,,,,
Id_7esl23e409,8/15/2022,3,unemployed,2805,Urban,Gauteng,0,0,0,2,,,,,,1,1,1993,10,,,,,
Id_4hzte42dvs,3/3/2022,2,unemployed,424,Urban,Eastern Cape,1,,,0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,,,,,
Id_f9psbflsco,2/10/2023,4,unemployed,1407,Urban,Mpumalanga,1,0,0,3,,60 - 69 %,60 - 69 %,,,0,1,1992,8,,,,,
Id_m9qfkbw0ef,8/11/2022,3,self employed,,Urban,Limpopo,1,,1,3,,,,,,0,1,1996,2,,,,,
Id_kagb3nqrcb,3/14/2023,4,unemployed,460,Urban,Eastern Cape,1,0,0,3,,30 - 39 %,50 - 59 %,,,1,1,1994,3,,,,,
Id_ftcvpsvgmj,8/10/2022,3,wage employed,1070,Urban,KwaZulu-Natal,1,,,3,,,,,,0,1,1990,12,,,,,
Id_phyhn7i4k6,2/24/2022,2,studying,,Urban,Gauteng,0,0,0,4,,,,,,1,1,2003,12,,,,,
Id_7kpq9lmwgr,3/2/2022,2,unemployed,64,Urban,North West,,,,,,,,,,1,1,2000,1,,,,,
Id_azp7vpcr7n,2/10/2023,4,studying,,Urban,Eastern Cape,1,0,0,1,30 - 39 %,,40 - 49 %,,30 - 39 %,1,1,2000,1,,,,,
Id_zjrrpm641f,7/28/2022,3,unemployed,552,Urban,Gauteng,,,,,,,,,,0,1,1994,12,,,,,
Id_8e958tixe3,3/15/2023,4,studying,,Urban,Free State,,,,,,,,,,1,1,1996,2,,,,,
Id_5t1o3tgbns,8/19/2021,1,studying,,Urban,Gauteng,1,0,1,3,0 - 29 %,,70 - 79 %,,,1,1,2001,5,,,,,
Id_7zhdpmcgsd,2/25/2022,2,wage employed,212,Urban,KwaZulu-Natal,1,0,0,3,,70 - 79 %,50 - 59 %,,,1,1,1985,11,,,,,
Id_z8iivnnv2f,2/25/2022,2,wage employed,1771,Urban,Gauteng,,,,,,,,,,1,1,1993,4,,,,,
Id_kmvu7fejg8,3/9/2023,4,studying,,Urban,KwaZulu-Natal,1,0,0,1,30 - 39 %,,,60 - 69 %,,1,1,2000,9,,,,,
Id_jhfec7xx1s,8/4/2022,3,unemployed,523,Urban,KwaZulu-Natal,1,0,0,2,,60 - 69 %,60 - 69 %,,,1,1,2000,6,,,,,
Id_ph61x0hhof,2/13/2023,4,wage employed,275,Urban,KwaZulu-Natal,1,1,0,3,40 - 49 %,,70 - 79 %,,40 - 49 %,1,1,2001,1,,,,,
Id_e3qm8616gy,2/17/2023,4,unemployed,250,Urban,Limpopo,0,0,0,3,,,,,,1,1,1995,9,,,,,
Id_odo2r6knbb,2/22/2022,2,unemployed,118,Urban,Gauteng,0,,,2,,,,,,1,1,1994,12,,,,,
Id_lzyejcgbdu,2/20/2023,4,wage employed,92,Urban,KwaZulu-Natal,1,1,0,4,70 - 79 %,,70 - 79 %,,60 - 69 %,0,1,1997,12,,,,,
Id_g6rfqo2mnp,2/25/2022,2,wage employed,71,Urban,Gauteng,1,0,0,,,60 - 69 %,50 - 59 %,,,1,1,2000,8,,,,,
Id_htpbw46ydm,8/12/2022,3,wage employed,,Suburb,KwaZulu-Natal,1,0,0,,,30 - 39 %,,50 - 59 %,,0,1,2001,10,,,,,
Id_li0knhgn0r,3/7/2023,4,studying,,Urban,KwaZulu-Natal,1,0,0,5,,0 - 29 %,,40 - 49 %,,1,1,2004,4,,,,,
